Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0
Utilization Per Slot,0,all, - ,137, ,-3.9909698439748746
Utilization Per Slot,0,all, - ,138, ,-3.7630251578490785
Utilization Per Slot,0,all, - ,139, ,-3.826777537608825
Utilization Per Slot,0,all, - ,140, ,-3.8613192172065025
Utilization Per Slot,0,all, - ,141, ,-3.8264701425224272
Utilization Per Slot,0,all, - ,142, ,-3.890356369589166
Utilization Per Slot,0,all, - ,143, ,-4.008350030217731
Utilization Per Slot,0,all, - ,144, ,-3.9336922709759143
Utilization Per Slot,0,all, - ,145, ,-3.8278340238946935
Utilization Per Slot,0,all, - ,146, ,-3.8337239859818766
Utilization Per Slot,0,all, - ,147, ,-3.934185917992889
Utilization Per Slot,0,all, - ,148, ,-3.878857297899641
Utilization Per Slot,0,all, - ,149, ,-3.9394413531009924
Utilization Per Slot,0,all, - ,150, ,-3.8246931493772243
Utilization Per Slot,0,all, - ,151, ,-3.8288514902876765
Utilization Per Slot,0,all, - ,152, ,-3.832084243041301
Utilization Per Slot,0,all, - ,153, ,-3.944928185248303
Utilization Per Slot,0,all, - ,154, ,-3.925957711510505
Utilization Per Slot,0,all, - ,155, ,-3.713463995528139
Utilization Per Slot,0,all, - ,156, ,-3.7733711009598894
Utilization Per Slot,0,all, - ,157, ,-4.072498960981922
Utilization Per Slot,0,all, - ,158, ,-4.111360051978127
Utilization Per Slot,0,all, - ,159, ,-3.670896014707777
Utilization Per Slot,0,all, - ,160, ,-3.643911943898469
Utilization Per Slot,0,all, - ,161, ,-4.047144651280124
Utilization Per Slot,0,all, - ,162, ,-4.070983310375118
Utilization Per Slot,0,all, - ,163, ,-3.8622792880593684
Utilization Per Slot,0,all, - ,164, ,-3.6951686566812034
Utilization Per Slot,0,all, - ,165, ,-3.9008254975943784
Utilization Per Slot,0,all, - ,166, ,-4.0792364714401605
Utilization Per Slot,0,all, - ,167, ,-3.8927563198614887
Utilization Per Slot,0,all, - ,168, ,-3.840743256364326
Utilization Per Slot,0,all, - ,169, ,-3.7316361494806722
Utilization Per Slot,0,all, - ,170, ,-3.8373464839446756
Utilization Per Slot,0,all, - ,171, ,-3.9607133199395284
Utilization Per Slot,0,all, - ,172, ,-3.935577476265923
Utilization Per Slot,0,all, - ,173, ,-3.8063744439665266
Utilization Per Slot,0,all, - ,174, ,-3.8180867639078695
Utilization Per Slot,0,all, - ,175, ,-3.918640347295195
Utilization Per Slot,0,all, - ,176, ,-4.016867936718808
Utilization Per Slot,0,all, - ,177, ,-3.8533251300814335
Utilization Per Slot,0,all, - ,178, ,-3.778507434650754
Utilization Per Slot,0,all, - ,179, ,-3.8804961334008468
Utilization Per Slot,0,all, - ,180, ,-4.106755931477438
Utilization Per Slot,0,all, - ,181, ,-3.8582951755078483
Utilization Per Slot,0,all, - ,182, ,-3.7247352999359347
Utilization Per Slot,0,all, - ,183, ,-3.8825204037742216
Utilization Per Slot,0,all, - ,184, ,-4.048126954397542
Utilization Per Slot,0,all, - ,185, ,-4.078577216738264
Utilization Per Slot,0,all, - ,186, ,-3.878308297081131
Utilization Per Slot,0,all, - ,187, ,-3.7459510055335654
Utilization Per Slot,0,all, - ,188, ,-3.884691679325446
Utilization Per Slot,0,all, - ,189, ,-3.9882738416082733
Utilization Per Slot,0,all, - ,190, ,-3.9241777691873514
Utilization Per Slot,0,all, - ,191, ,-3.8429925717013216
Utilization Per Slot,0,all, - ,192, ,-3.821773916925741
Utilization Per Slot,0,all, - ,193, ,-3.980550171415297
Utilization Per Slot,0,all, - ,194, ,-4.028982932880339
Utilization Per Slot,0,all, - ,195, ,-3.907470449236934
Utilization Per Slot,0,all, - ,196, ,-3.7484523621554224
Utilization Per Slot,0,all, - ,197, ,-3.906217956047267
Utilization Per Slot,0,all, - ,198, ,-4.051786203654803
Utilization Per Slot,0,all, - ,199, ,-3.9245622966201514
Utilization Per Slot,0,all, - ,200, ,-3.812823388705284
Utilization Per Slot,0,all, - ,201, ,-3.9933203388015626
Utilization Per Slot,0,all, - ,202, ,-4.110120036079789
Utilization Per Slot,0,all, - ,203, ,-3.939748975047232
Utilization Per Slot,0,all, - ,204, ,-3.8072648688477884
Utilization Per Slot,0,all, - ,205, ,-3.9402115422658035
Utilization Per Slot,0,all, - ,206, ,-3.992030413737906
Utilization Per Slot,0,all, - ,207, ,-3.8757416048246736
Utilization Per Slot,0,all, - ,208, ,-3.7477729169275555
Utilization Per Slot,0,all, - ,209, ,-3.857524078903668
Utilization Per Slot,0,all, - ,210, ,-4.0423615383638145
Utilization Per Slot,0,all, - ,211, ,-3.992085994399284
Utilization Per Slot,0,all, - ,212, ,-3.815158910782376
Utilization Per Slot,0,all, - ,213, ,-3.808099032488144
Utilization Per Slot,0,all, - ,214, ,-3.923374231625714
